Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,32,,,CO-193.ELB_SKY-BLUE_32,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,34,,,CO-193.ELB_SKY-BLUE_34,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,34,,,CO-193.ELB_SKY-BLUE_34,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,34,,,CO-193.ELB_SKY-BLUE_34,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,34,,,CO-193.ELB_SKY-BLUE_34,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,34,,,CO-193.ELB_SKY-BLUE_34,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,34,,,CO-193.ELB_SKY-BLUE_34,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,36,,,CO-193.ELB_SKY-BLUE_36,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,36,,,CO-193.ELB_SKY-BLUE_36,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,36,,,CO-193.ELB_SKY-BLUE_36,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,36,,,CO-193.ELB_SKY-BLUE_36,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,36,,,CO-193.ELB_SKY-BLUE_36,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,36,,,CO-193.ELB_SKY-BLUE_36,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,38,,,CO-193.ELB_SKY-BLUE_38,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,38,,,CO-193.ELB_SKY-BLUE_38,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,38,,,CO-193.ELB_SKY-BLUE_38,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,38,,,CO-193.ELB_SKY-BLUE_38,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,38,,,CO-193.ELB_SKY-BLUE_38,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,38,,,CO-193.ELB_SKY-BLUE_38,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,40,,,CO-193.ELB_SKY-BLUE_40,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,40,,,CO-193.ELB_SKY-BLUE_40,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,40,,,CO-193.ELB_SKY-BLUE_40,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,40,,,CO-193.ELB_SKY-BLUE_40,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,40,,,CO-193.ELB_SKY-BLUE_40,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,40,,,CO-193.ELB_SKY-BLUE_40,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,42,,,CO-193.ELB_SKY-BLUE_42,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,42,,,CO-193.ELB_SKY-BLUE_42,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,42,,,CO-193.ELB_SKY-BLUE_42,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,42,,,CO-193.ELB_SKY-BLUE_42,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,42,,,CO-193.ELB_SKY-BLUE_42,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,42,,,CO-193.ELB_SKY-BLUE_42,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,44,,,CO-193.ELB_SKY-BLUE_44,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,44,,,CO-193.ELB_SKY-BLUE_44,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,44,,,CO-193.ELB_SKY-BLUE_44,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,44,,,CO-193.ELB_SKY-BLUE_44,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,44,,,CO-193.ELB_SKY-BLUE_44,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,44,,,CO-193.ELB_SKY-BLUE_44,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,46,,,CO-193.ELB_SKY-BLUE_46,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,46,,,CO-193.ELB_SKY-BLUE_46,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,46,,,CO-193.ELB_SKY-BLUE_46,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,46,,,CO-193.ELB_SKY-BLUE_46,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,46,,,CO-193.ELB_SKY-BLUE_46,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,46,,,CO-193.ELB_SKY-BLUE_46,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,48,,,CO-193.ELB_SKY-BLUE_48,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,48,,,CO-193.ELB_SKY-BLUE_48,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,48,,,CO-193.ELB_SKY-BLUE_48,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,48,,,CO-193.ELB_SKY-BLUE_48,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,48,,,CO-193.ELB_SKY-BLUE_48,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,48,,,CO-193.ELB_SKY-BLUE_48,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,50,,,CO-193.ELB_SKY-BLUE_50,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,50,,,CO-193.ELB_SKY-BLUE_50,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,50,,,CO-193.ELB_SKY-BLUE_50,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,50,,,CO-193.ELB_SKY-BLUE_50,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,50,,,CO-193.ELB_SKY-BLUE_50,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,SKY-BLUE,SIZE,50,,,CO-193.ELB_SKY-BLUE_50,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,32,,,CO-193.ELB_ROYAL-BLUE_32,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,32,,,CO-193.ELB_ROYAL-BLUE_32,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,32,,,CO-193.ELB_ROYAL-BLUE_32,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,32,,,CO-193.ELB_ROYAL-BLUE_32,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,32,,,CO-193.ELB_ROYAL-BLUE_32,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,32,,,CO-193.ELB_ROYAL-BLUE_32,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,34,,,CO-193.ELB_ROYAL-BLUE_34,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,34,,,CO-193.ELB_ROYAL-BLUE_34,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,34,,,CO-193.ELB_ROYAL-BLUE_34,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,34,,,CO-193.ELB_ROYAL-BLUE_34,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,34,,,CO-193.ELB_ROYAL-BLUE_34,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,34,,,CO-193.ELB_ROYAL-BLUE_34,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,36,,,CO-193.ELB_ROYAL-BLUE_36,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,36,,,CO-193.ELB_ROYAL-BLUE_36,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,36,,,CO-193.ELB_ROYAL-BLUE_36,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,36,,,CO-193.ELB_ROYAL-BLUE_36,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,36,,,CO-193.ELB_ROYAL-BLUE_36,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,36,,,CO-193.ELB_ROYAL-BLUE_36,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,38,,,CO-193.ELB_ROYAL-BLUE_38,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,38,,,CO-193.ELB_ROYAL-BLUE_38,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,38,,,CO-193.ELB_ROYAL-BLUE_38,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,38,,,CO-193.ELB_ROYAL-BLUE_38,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,38,,,CO-193.ELB_ROYAL-BLUE_38,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,38,,,CO-193.ELB_ROYAL-BLUE_38,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,40,,,CO-193.ELB_ROYAL-BLUE_40,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,40,,,CO-193.ELB_ROYAL-BLUE_40,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,40,,,CO-193.ELB_ROYAL-BLUE_40,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,40,,,CO-193.ELB_ROYAL-BLUE_40,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,40,,,CO-193.ELB_ROYAL-BLUE_40,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,40,,,CO-193.ELB_ROYAL-BLUE_40,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,42,,,CO-193.ELB_ROYAL-BLUE_42,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,42,,,CO-193.ELB_ROYAL-BLUE_42,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,42,,,CO-193.ELB_ROYAL-BLUE_42,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,42,,,CO-193.ELB_ROYAL-BLUE_42,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,42,,,CO-193.ELB_ROYAL-BLUE_42,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,42,,,CO-193.ELB_ROYAL-BLUE_42,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,44,,,CO-193.ELB_ROYAL-BLUE_44,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,44,,,CO-193.ELB_ROYAL-BLUE_44,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,44,,,CO-193.ELB_ROYAL-BLUE_44,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,44,,,CO-193.ELB_ROYAL-BLUE_44,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,44,,,CO-193.ELB_ROYAL-BLUE_44,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,44,,,CO-193.ELB_ROYAL-BLUE_44,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,46,,,CO-193.ELB_ROYAL-BLUE_46,,,Warehouse Location,,0,0,0,0,0,10
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,46,,,CO-193.ELB_ROYAL-BLUE_46,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,46,,,CO-193.ELB_ROYAL-BLUE_46,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
vamas-art-silk-round-neck-solid-front-open-blouse,Vamas Art Silk Round Neck Solid Front Open Blouse,COLOR,ROYAL-BLUE,SIZE,46,,,CO-193.ELB_ROYAL-BLUE_46,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
